"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.126845958E1,6.203100586E-1,2.519710236E0,7.435338135E0
3.127838958E1,6.792874146E-1,2.549947357E0,7.066056061E0
3.128832058E1,7.559280396E-1,2.571801910E0,6.805597687E0
3.129825058E1,7.906558228E-1,2.570005646E0,6.553821259E0
3.130818058E1,7.488926697E-1,2.547252960E0,6.265520782E0
3.131811058E1,6.674620056E-1,2.516716461E0,5.888005829E0
3.132804058E1,5.480104065E-1,2.457290039E0,5.497168579E0
3.133797058E1,4.017645264E-1,2.401007080E0,5.124443665E0
3.134790058E1,3.055146790E-1,2.355202332E0,4.803361359E0
3.135783058E1,2.558180237E-1,2.275118866E0,4.611909485E0
3.136776158E1,6.691085815E-2,2.299218750E0,4.573738861E0
3.137769158E1,-1.299298096E-1,2.404449921E0,4.712350616E0
3.138762158E1,-1.916015625E-1,2.431693268E0,5.003495178E0
3.139755158E1,-2.414479065E-1,2.507585449E0,5.276826782E0
3.140748158E1,-2.836601257E-1,2.644400940E0,5.505251770E0
3.141741158E1,-2.597099304E-1,2.749183044E0,5.722749481E0
3.142734158E1,-2.228865051E-1,2.880759430E0,5.929020538E0
3.143727258E1,-2.460882568E-1,3.053200836E0,6.134992218E0
3.144720258E1,-2.330653381E-1,3.190764771E0,6.410718842E0
3.145713258E1,-2.683918762E-1,3.301983490E0,6.781348114E0
3.146706258E1,-3.953279114E-1,3.383414154E0,7.207811279E0
3.147699258E1,-4.514611816E-1,3.392545166E0,7.688162384E0
3.148692258E1,-4.740641785E-1,3.397035828E0,8.295000458E0
3.149685258E1,-5.965095520E-1,3.501967621E0,9.083261261E0
3.150678258E1,-8.955876160E-1,3.605851593E0,9.935588837E0
3.151671358E1,-1.109941864E0,3.648961945E0,1.073552536E1
3.152664358E1,-1.125359802E0,3.695814514E0,1.136137390E1
3.153657358E1,-1.099763031E0,3.762875061E0,1.174233170E1
3.154650358E1,-1.021625519E0,3.796854401E0,1.193228668E1
3.155643358E1,-8.940907288E-1,3.835025024E0,1.206730591E1
3.156636358E1,-8.695417786E-1,3.947441254E0,1.232132767E1
3.157629358E1,-9.349557495E-1,4.073479156E0,1.272578659E1
3.158622358E1,-1.067280579E0,4.187691650E0,1.320973022E1
3.159615458E1,-1.107846222E0,4.298161926E0,1.355625961E1
3.160608458E1,-1.113833771E0,4.431983643E0,1.348186432E1
3.161601458E1,-1.049617310E0,4.470303955E0,1.291678940E1
3.162594458E1,-9.029223633E-1,4.406237183E0,1.241398499E1
3.163587458E1,-8.692424011E-1,4.383185120E0,1.245679596E1
3.164580458E1,-1.044078827E0,4.333787842E0,1.312276108E1
3.165573458E1,-1.312919769E0,4.101470947E0,1.392629013E1
3.166566558E1,-1.499431915E0,3.720662842E0,1.410486877E1
3.167559558E1,-1.506616974E0,3.352727966E0,1.337304062E1
3.168552558E1,-1.365310822E0,3.153492279E0,1.216849548E1
3.169545558E1,-1.240919495E0,3.135529633E0,1.110166397E1
3.170538558E1,-1.055455170E0,3.202290802E0,1.041309586E1
3.171531558E1,-7.993377686E-1,3.210523682E0,9.866282959E0
3.172524558E1,-8.030799866E-1,3.211122437E0,9.354946289E0
3.173517558E1,-9.882449341E-1,3.192561035E0,8.957223358E0
3.174510658E1,-1.147962799E0,3.065625000E0,8.837771759E0
3.175503658E1,-1.275198212E0,2.894530792E0,9.028026123E0
3.176496658E1,-1.397344208E0,2.728825378E0,9.345964966E0
3.177489658E1,-1.460812225E0,2.545606384E0,9.579179993E0
3.178482658E1,-1.473685455E0,2.377206573E0,9.649833069E0
3.179475658E1,-1.424437866E0,2.256707153E0,9.585167542E0
3.180468658E1,-1.266366577E0,2.141895905E0,9.498048706E0
3.181461658E1,-1.078207855E0,2.030976563E0,9.444909210E0
3.182454758E1,-1.017434235E0,1.931732941E0,9.370064850E0
3.183447758E1,-1.005908203E0,1.834435272E0,9.179660797E0
3.184440758E1,-9.846524048E-1,1.731150055E0,8.795559540E0
3.185433758E1,-9.238787842E-1,1.600771179E0,8.243058472E0
3.186426758E1,-9.113049316E-1,1.533411255E0,7.507188721E0
3.187419758E1,-9.250762939E-1,1.450483704E0,6.662345581E0
3.188412758E1,-9.114546204E-1,1.345252533E0,5.868246918E0
3.189405758E1,-9.449848938E-1,1.331481171E0,5.142256622E0
3.190398858E1,-9.568103027E-1,1.379082184E0,4.470303955E0
3.191391858E1,-9.602531433E-1,1.451681213E0,3.948040009E0
3.192384858E1,-1.033750305E0,1.604962463E0,3.573219452E0
3.193377858E1,-1.078207855E0,1.777254181E0,3.341651001E0
3.194370858E1,-1.064586182E0,1.922751617E0,3.237767029E0
3.195363858E1,-1.053958282E0,2.084565125E0,3.170706482E0
3.196356858E1,-9.801617432E-1,2.293231201E0,3.115471344E0
3.197349858E1,-8.178991699E-1,2.510279846E0,3.160976715E0
3.198342958E1,-5.450166321E-1,2.762205963E0,3.363505554E0
3.199335958E1,-2.999761963E-1,3.044369202E0,3.743714905E0
3.200328958E1,-1.320254517E-1,3.248544617E0,4.320166168E0
3.201321958E1,-8.382568359E-3,3.395988007E0,5.121898956E0
3.202314958E1,-3.577560425E-2,3.458557892E0,6.075416107E0
3.203307958E1,-1.990859985E-1,3.409759369E0,7.192093964E0
3.204300958E1,-1.761836243E-1,3.320844269E0,8.500972137E0
3.205293958E1,-5.792953491E-2,3.298091583E0,9.882898407E0
3.206287058E1,5.658233643E-2,3.403472443E0,1.114746872E1
3.207280058E1,1.983375549E-1,3.593577118E0,1.206431213E1
3.208273058E1,3.365002441E-1,3.841461639E0,1.260962814E1
3.209266058E1,4.647834778E-1,4.075125732E0,1.285122574E1
3.210259058E1,6.150709534E-1,4.220323792E0,1.292547134E1
3.211252058E1,7.250921631E-1,4.295617218E0,1.297891022E1
3.212245058E1,5.959107971E-1,4.451443176E0,1.308923080E1
3.213238058E1,3.302133179E-1,4.665797424E0,1.345387253E1
3.214231158E1,2.082170105E-1,4.710704041E0,1.408181671E1
3.215224133E1,1.805245972E-1,4.564158783E0,1.487202347E1
3.216217133E1,1.910028076E-1,4.431684265E0,1.560265411E1
3.217210133E1,1.462458801E-1,4.421954498E0,1.611653549E1
3.218203133E1,1.737886047E-1,4.395309906E0,1.634630768E1
3.219196133E1,2.682421875E-1,4.302951965E0,1.629631165E1
3.220189133E1,3.212319946E-1,4.163142700E0,1.585996902E1
3.221182133E1,2.396516418E-1,3.977678375E0,1.515912643E1
3.222175233E1,-1.736389160E-2,3.838318176E0,1.455183929E1
3.223168233E1,-3.058140564E-1,3.738326111E0,1.417088150E1
3.224161233E1,-4.364923096E-1,3.547772369E0,1.388931702E1
3.225154233E1,-4.480183411E-1,3.250340881E0,1.347078735E1
3.226147233E1,-4.677772522E-1,2.927162933E0,1.284643570E1
3.227140233E1,-5.035528564E-1,2.630030823E0,1.207164688E1
3.228133233E1,-4.802014160E-1,2.336042175E0,1.119506973E1
3.229126333E1,-4.198768616E-1,2.112107849E0,1.030352371E1
3.230119333E1,-3.094065857E-1,2.019600220E0,9.496102753E0
3.231112333E1,-1.049317932E-1,1.988315277E0,8.802295532E0
3.232105333E1,1.818717957E-1,1.960173798E0,8.244555359E0
3.233098333E1,4.264631653E-1,1.982477417E0,7.754324799E0
3.234091333E1,5.986051941E-1,2.053130493E0,7.281757507E0
3.235084333E1,7.929011536E-1,2.107617188E0,6.806944885E0
3.236077333E1,9.330097961E-1,2.111060028E0,6.266568604E0
3.237070433E1,9.169931030E-1,2.114951935E0,5.713319092E0
3.238063433E1,8.213420105E-1,2.115850067E0,5.239254913E0
3.239056433E1,7.024891663E-1,2.068249054E0,4.872218170E0
3.240049433E1,5.757028198E-1,1.984872437E0,4.605323181E0
3.241042433E1,4.246669006E-1,1.889221344E0,4.410428467E0
3.242035433E1,2.317181396E-1,1.822759552E0,4.317771149E0
3.243028433E1,2.275268555E-2,1.798509979E0,4.323159943E0
3.244021433E1,-9.804611206E-2,1.789378967E0,4.345912628E0
3.245014533E1,-7.978408813E-2,1.756297760E0,4.369413757E0
3.246007533E1,-3.023712158E-2,1.729353790E0,4.367467804E0
3.247000533E1,6.137237549E-3,1.723665619E0,4.348008270E0
3.247993533E1,2.350112915E-2,1.724414063E0,4.339176636E0
3.248986533E1,-3.936813354E-2,1.767225037E0,4.397704926E0
3.249979533E1,-1.722917175E-1,1.832040253E0,4.533771973E0
3.250972533E1,-3.641926575E-1,1.931882629E0,4.852908325E0
3.251965533E1,-6.270460510E-1,2.057321777E0,5.286257172E0
3.252958633E1,-8.002359009E-1,2.196382599E0,5.814957733E0
3.253951633E1,-8.363108826E-1,2.378553772E0,6.368207245E0
3.254944633E1,-7.074288940E-1,2.657723236E0,6.922055511E0
3.255937633E1,-5.026547241E-1,3.007545776E0,7.421267395E0
3.256930633E1,-3.791615295E-1,3.310815125E0,7.925269318E0
3.257923633E1,-3.878434753E-1,3.490890656E0,8.575217743E0
3.258916633E1,-3.026705933E-1,3.619772644E0,9.536069641E0
3.259909633E1,-3.363505554E-1,3.751349030E0,1.063538361E1
3.260902733E1,-4.598437500E-1,3.823199615E0,1.167901337E1
3.261895733E1,-5.423222351E-1,3.846251678E0,1.257130783E1
3.262888733E1,-5.028044128E-1,3.873345337E0,1.324011703E1
3.263881733E1,-4.379891968E-1,3.952380981E0,1.371373215E1
3.264874733E1,-3.251239014E-1,4.104464722E0,1.393916336E1
3.265867733E1,-8.502319336E-2,4.269571381E0,1.397478928E1
3.266860733E1,8.217910767E-2,4.539609833E0,1.388033569E1
3.267853733E1,7.858657837E-2,4.929698639E0,1.370370300E1
3.268846833E1,9.295669556E-2,5.185666351E0,1.346270416E1
3.269839833E1,9.834548950E-2,5.238356781E0,1.336031708E1
3.270832833E1,1.901046753E-2,5.197641449E0,1.359053833E1
3.271825833E1,-2.231858826E-1,5.038222961E0,1.416309769E1
3.272818833E1,-4.598437500E-1,4.651576996E0,1.492606110E1
3.273811833E1,-6.503974915E-1,4.186344452E0,1.546479080E1
3.274804833E1,-9.202862549E-1,3.854185181E0,1.571596848E1
3.275797833E1,-8.442443848E-1,3.531306610E0,1.555445435E1
3.276790933E1,-5.237608337E-1,3.173849945E0,1.469793549E1
3.277783933E1,-2.598596191E-1,2.968177643E0,1.322649536E1
3.278776933E1,-1.899549866E-1,2.970572662E0,1.183319275E1
3.279769933E1,-3.128494263E-2,2.943928070E0,1.068867279E1
3.280762933E1,9.684860229E-2,2.880160675E0,9.705816650E0
3.281755933E1,8.367599487E-2,2.845283203E0,8.888516235E0
3.282748933E1,-1.302291870E-2,2.738704834E0,8.302484894E0
3.283741933E1,-1.549278259E-1,2.580483856E0,7.980953522E0
3.284735033E1,-3.079096985E-1,2.417772217E0,7.853718109E0
3.285728033E1,-4.323010254E-1,2.261048126E0,7.813451843E0
3.286721033E1,-5.014572144E-1,2.082020416E0,7.807015228E0
3.287714033E1,-5.158273315E-1,1.913919983E0,7.744595032E0
3.288707033E1,-4.438270569E-1,1.754800873E0,7.600594482E0
3.289700033E1,-3.746708679E-1,1.650617523E0,7.391179962E0
3.290693033E1,-3.119512939E-1,1.629361725E0,7.157216492E0
3.291686033E1,-2.020797729E-1,1.604663086E0,6.980733490E0
3.292679133E1,-1.448986816E-1,1.539099426E0,6.770121460E0
3.293672133E1,-1.821711731E-1,1.465302887E0,6.466552734E0
3.294665133E1,-3.432362366E-1,1.411714325E0,6.167175293E0
3.295658133E1,-4.439767456E-1,1.323847046E0,5.837860107E0
3.296651133E1,-5.349874878E-1,1.283281403E0,5.432503052E0
3.297644133E1,-5.754034424E-1,1.280287628E0,4.992268524E0
3.298637133E1,-5.628295898E-1,1.349743195E0,4.590803375E0
3.299630133E1,-5.557942200E-1,1.439257050E0,4.246369629E0
3.300623233E1,-6.227050781E-1,1.570683746E0,4.013903046E0
3.301616233E1,-7.241940308E-1,1.785786438E0,3.993395691E0
3.302609233E1,-7.791297913E-1,2.052681427E0,4.099824371E0
3.303602233E1,-8.355624390E-1,2.245181122E0,4.237537994E0
3.304595233E1,-8.360115051E-1,2.411036224E0,4.437821503E0
3.305588233E1,-8.171507263E-1,2.567311249E0,4.725074158E0
3.306581233E1,-8.346643066E-1,2.658771057E0,5.164560242E0
3.307574233E1,-8.414002991E-1,2.637664948E0,5.758525085E0
3.308567333E1,-8.660989380E-1,2.651286621E0,6.473588104E0
3.309560333E1,-9.446855164E-1,2.768492889E0,7.275470581E0
3.310553333E1,-8.839118958E-1,2.936892700E0,8.155041504E0
3.311546333E1,-7.379653931E-1,3.099155273E0,9.162895660E0
3.312539333E1,-4.773573303E-1,3.281027069E0,1.030292496E1
3.313532333E1,-9.265731812E-2,3.497027893E0,1.148830994E1
3.314525333E1,2.737806702E-1,3.652255096E0,1.252460495E1
3.315518346E1,4.326004028E-1,3.729344788E0,1.322260345E1
3.316511446E1,3.659889221E-1,3.723057861E0,1.350761078E1
3.317504446E1,2.472857666E-1,3.632196808E0,1.353335724E1
3.318497446E1,1.926493835E-1,3.481609955E0,1.354159012E1
3.319490446E1,1.622625732E-1,3.395239563E0,1.368289627E1
3.320483446E1,1.067280579E-1,3.448678436E0,1.399050659E1
3.321476446E1,1.567240906E-1,3.623963928E0,1.430410446E1
3.322469446E1,3.094065857E-1,3.785777435E0,1.445079941E1
3.323462446E1,5.501060486E-1,3.858376465E0,1.448477875E1
3.324455546E1,7.650590515E-1,3.953728180E0,1.462698303E1
3.325448546E1,8.957373047E-1,4.085005188E0,1.491034378E1
3.326441546E1,8.381071472E-1,4.129612427E0,1.514655258E1
3.327434546E1,7.207511902E-1,4.030219116E0,1.509820313E1
3.328427546E1,6.283932495E-1,3.796405334E0,1.467952377E1
3.329420546E1,4.977149963E-1,3.544479218E0,1.391970383E1
3.330413546E1,3.408412170E-1,3.378025360E0,1.322125626E1
3.331406546E1,2.604583740E-1,3.289709015E0,1.288864792E1
3.332399646E1,2.716850281E-1,3.174448700E0,1.274494675E1
3.333392646E1,3.324586487E-1,2.940634918E0,1.248523682E1
3.334385646E1,3.727249146E-1,2.613565063E0,1.209170517E1
3.335378646E1,3.900888062E-1,2.296224976E0,1.155162827E1
3.336371646E1,3.941304016E-1,2.042203217E0,1.092323502E1
3.337364646E1,3.682342529E-1,1.870659943E0,1.025337799E1
3.338357646E1,3.861968994E-1,1.791025543E0,9.593699799E0
3.339350646E1,4.938230896E-1,1.781595154E0,9.023685150E0
3.340343746E1,6.900650024E-1,1.808239746E0,8.484656067E0
3.341336746E1,8.737330627E-1,1.868863678E0,7.939789124E0
3.342329746E1,1.003363495E0,1.948947144E0,7.318131866E0
3.343322746E1,9.951306152E-1,2.001787262E0,6.639293518E0
3.344315746E1,8.955876160E-1,2.034120026E0,5.966891785E0
3.345308746E1,7.608677673E-1,2.039658508E0,5.333409119E0
3.346301746E1,5.851332092E-1,2.011517029E0,4.749174042E0
3.347294746E1,3.568579102E-1,1.983225861E0,4.245920563E0
3.348287846E1,1.139131165E-1,1.968256989E0,3.840563507E0
3.349280846E1,-1.077758789E-1,1.966460724E0,3.542233887E0
3.350273846E1,-2.912942505E-1,1.994302826E0,3.337459717E0
3.351266846E1,-4.793032837E-1,2.097438354E0,3.340453491E0
3.352259846E1,-6.426136780E-1,2.232457581E0,3.522025909E0
3.353252846E1,-6.908134460E-1,2.299817505E0,3.797453156E0
3.354245846E1,-6.310876465E-1,2.308798828E0,4.130360870E0
3.355238846E1,-5.113366699E-1,2.322570190E0,4.434228973E0
3.356231946E1,-4.996609497E-1,2.365979919E0,4.782554626E0
3.357224946E1,-5.763015747E-1,2.449805603E0,5.297783203E0
3.358217946E1,-6.102809143E-1,2.551593933E0,5.935906219E0
3.359210946E1,-6.732998657E-1,2.661016388E0,6.572831726E0
3.360203946E1,-6.926097107E-1,2.787203979E0,7.202422485E0
3.361196946E1,-6.333329773E-1,2.913690948E0,7.756121063E0
3.362189946E1,-7.517367554E-1,3.012335815E0,8.258476410E0
3.363182946E1,-8.788224792E-1,3.096161499E0,8.787626038E0
3.364176046E1,-8.666976929E-1,3.214116211E0,9.384584656E0
3.365169046E1,-9.270222473E-1,3.394940186E0,9.982740784E0
3.366162046E1,-9.541159058E-1,3.597469025E0,1.060260178E1
3.367155046E1,-8.574169922E-1,3.815715179E0,1.123773102E1
3.368148046E1,-7.683522034E-1,4.009262695E0,1.179786621E1
3.369141046E1,-7.482939148E-1,4.203259277E0,1.230935257E1
3.370134046E1,-7.809260559E-1,4.329895935E0,1.283835251E1
3.371127046E1,-8.351133728E-1,4.428690491E0,1.347542770E1
3.372120146E1,-8.204438782E-1,4.568799133E0,1.417028275E1
3.373113146E1,-5.652246094E-1,4.547543335E0,1.485181549E1
3.374106146E1,-3.032693481E-1,4.623435516E0,1.520837402E1
3.375099146E1,-1.472937012E-1,4.804858246E0,1.489702148E1
3.376092146E1,-3.891906738E-3,4.913382568E0,1.404409515E1
3.377085146E1,1.657054138E-1,5.022505646E0,1.334190536E1
3.378078146E1,4.152365112E-1,5.217699738E0,1.326496536E1
3.379071146E1,5.590873718E-1,5.311404877E0,1.367840561E1
3.380064146E1,5.255570984E-1,5.152285767E0,1.430964294E1
3.381057246E1,2.062710571E-1,4.772226105E0,1.471215591E1
3.382050246E1,-2.064207458E-1,4.222718811E0,1.438388855E1
3.383043246E1,-5.414241028E-1,3.658092957E0,1.329280746E1
3.384036246E1,-7.279362488E-1,3.276536407E0,1.199500626E1
3.385029246E1,-7.701484680E-1,3.139870605E0,1.105990082E1
3.386022246E1,-5.471122742E-1,3.027304688E0,1.032492920E1
3.387015246E1,-3.351530457E-1,2.931354218E0,9.701026611E0
3.388008346E1,-4.064048767E-1,2.863994293E0,9.230105896E0
3.389001346E1,-6.225553894E-1,2.712060242E0,8.981323242E0
3.389994346E1,-8.854087830E-1,2.451152802E0,8.903036041E0
3.390987346E1,-1.106199646E0,2.211800537E0,8.818012848E0
3.391980346E1,-1.225651245E0,2.015858002E0,8.590036926E0
3.392973346E1,-1.292412415E0,1.830543365E0,8.237519989E0
3.393966346E1,-1.361867981E0,1.680704956E0,7.874524841E0
3.394959346E1,-1.413959656E0,1.569785614E0,7.579039307E0
3.395952346E1,-1.374142456E0,1.452878723E0,7.406148834E0
3.396945446E1,-1.290167084E0,1.326691132E0,7.259453888E0
3.397938446E1,-1.161434784E0,1.237177277E0,7.092700653E0
3.398931446E1,-1.014290771E0,1.202000427E0,6.830146637E0
3.399924446E1,-8.520281982E-1,1.191821594E0,6.425538025E0
3.400917446E1,-6.939569092E-1,1.208886108E0,5.878725128E0
3.401910446E1,-5.694158936E-1,1.247356110E0,5.321733398E0
3.402903446E1,-4.559518433E-1,1.300944672E0,4.779860229E0
3.403896446E1,-3.929328918E-1,1.337618408E0,4.300407257E0
3.404889546E1,-3.538641357E-1,1.413061523E0,3.841311951E0
3.405882546E1,-3.001258850E-1,1.521885223E0,3.438499603E0
3.406875546E1,-2.101629639E-1,1.659898224E0,3.140918427E0
3.407868546E1,-1.332229614E-1,1.844464417E0,2.984793091E0
3.408861546E1,-1.595681763E-1,2.083367615E0,3.007695465E0
3.409854546E1,-2.103126526E-1,2.316432953E0,3.149300995E0
3.410847546E1,-2.160008240E-1,2.535128174E0,3.448379059E0
3.411840546E1,-1.701960754E-1,2.766996002E0,3.899391174E0
3.412833646E1,-1.475930786E-1,2.978057098E0,4.447102203E0
3.413826646E1,-8.756790161E-2,3.143912201E0,5.150788879E0
3.414819663E1,2.140548706E-2,3.209326172E0,5.933810577E0
3.415812662E1,1.047821045E-3,3.266058197E0,6.875502319E0
3.416805663E1,-1.383123779E-1,3.352578278E0,8.037984924E0
3.417798662E1,-2.171983337E-1,3.490740967E0,9.434131622E0
3.418791663E1,-9.924362183E-2,3.666924591E0,1.102098175E1
3.419784663E1,4.191284180E-2,3.901187439E0,1.250170258E1
3.420777763E1,2.017803955E-1,4.108955383E0,1.354278763E1
3.421770763E1,4.695735168E-1,4.210594025E0,1.399963760E1
3.422763763E1,7.908055115E-1,4.240531769E0,1.393946274E1
3.423756763E1,1.058149567E0,4.229305115E0,1.368005219E1
3.424749763E1,1.176703033E0,4.248315582E0,1.348785187E1
3.425742763E1,1.134490814E0,4.296665039E0,1.355596024E1
3.426735763E1,9.915380859E-1,4.317771149E0,1.386342087E1
3.427728763E1,7.830216980E-1,4.383185120E0,1.420995026E1
3.428721763E1,6.306385803E-1,4.418212280E0,1.445319443E1
3.429714863E1,6.647676086E-1,4.211492157E0,1.461845078E1
3.430707863E1,8.069718933E-1,3.954626312E0,1.473685455E1
3.431700863E1,7.592211914E-1,3.926484833E0,1.480975296E1
3.432693863E1,6.695576477E-1,3.976331177E0,1.486379059E1
3.433686863E1,7.752378845E-1,3.863914948E0,1.458791428E1
3.434679862E1,7.662565613E-1,3.697311401E0,1.383213593E1
3.435672863E1,5.394781494E-1,3.655697937E0,1.282607803E1
3.436665862E1,4.079017639E-1,3.576662292E0,1.202913528E1
3.437658963E1,4.358935547E-1,3.370391235E0,1.155956177E1
3.438651962E1,3.950285339E-1,3.141666870E0,1.129820526E1
3.439644963E1,2.252815247E-1,2.910697174E0,1.115390533E1
3.440637962E1,2.200424194E-2,2.615810394E0,1.115884506E1
3.441630963E1,-1.110690308E-1,2.260000305E0,1.124731110E1
3.442623962E1,-1.926493835E-1,1.932481384E0,1.122081619E1
3.443616963E1,-2.254312134E-1,1.697919159E0,1.096754288E1
3.444609962E1,-1.860630798E-1,1.563798065E0,1.047850983E1
3.445603063E1,-8.876541138E-2,1.511107635E0,9.833201752E0
3.446596062E1,8.981323242E-3,1.513951721E0,9.147627411E0
3.447589063E1,9.415420532E-2,1.564247131E0,8.528963928E0
3.448582062E1,2.037263489E-1,1.570384369E0,7.838599548E0
3.449575063E1,2.917433167E-1,1.550326080E0,7.074887695E0
3.450568062E1,2.992277527E-1,1.536255341E0,6.256090393E0
3.451561063E1,2.637515259E-1,1.531465302E0,5.485343170E0
3.452554062E1,2.145039368E-1,1.536554718E0,4.861889648E0
3.453547063E1,1.501377869E-1,1.509610748E0,4.413272552E0
3.454540162E1,2.619552612E-2,1.523232422E0,4.121678925E0
3.455533163E1,-1.010398865E-1,1.583856354E0,3.939657440E0
3.456526162E1,-1.474433899E-1,1.639390869E0,3.830684052E0
3.457519163E1,-1.582209778E-1,1.701661377E0,3.827540588E0
3.458512162E1,-1.589694214E-1,1.858385468E0,3.931873627E0
3.459505163E1,-1.413061523E-1,2.001487885E0,4.148772583E0
3.460498162E1,-9.340576172E-2,2.174528046E0,4.362977142E0
3.461491163E1,-1.169068909E-1,2.402803345E0,4.507127380E0
3.462484262E1,-1.227447510E-1,2.560126190E0,4.642895050E0
3.463477263E1,-1.149609375E-1,2.606529694E0,4.739294586E0
3.464470262E1,-1.363664246E-1,2.693798218E0,4.937632141E0
3.465463263E1,-1.062789917E-1,2.846780090E0,5.225483551E0
3.466456262E1,-1.035845947E-1,3.032094727E0,5.677992554E0
3.467449263E1,-1.637594604E-1,3.184028778E0,6.305038605E0
3.468442262E1,-2.763253784E-1,3.232228546E0,7.093000031E0
3.469435263E1,-3.734733582E-1,3.261717224E0,8.001909943E0
3.470428363E1,-3.652404785E-1,3.320544891E0,8.986113281E0
3.471421363E1,-3.420387268E-1,3.374133453E0,9.967622223E0
3.472414363E1,-4.192781067E-1,3.409459991E0,1.077324692E1
3.473407363E1,-5.763015747E-1,3.440445557E0,1.138038437E1
3.474400363E1,-6.271957397E-1,3.488345947E0,1.190040298E1
3.475393363E1,-5.156776428E-1,3.583847351E0,1.238928635E1
3.476386363E1,-3.049159241E-1,3.704945526E0,1.283086807E1
3.477379363E1,-1.339714050E-1,3.816912689E0,1.330493225E1
3.478372363E1,-2.814147949E-2,3.945644989E0,1.372091721E1
3.479365463E1,5.403762817E-2,4.054618378E0,1.418764664E1
3.480358463E1,1.532812500E-1,4.192032623E0,1.463506622E1
3.481351463E1,2.002835083E-1,4.346661072E0,1.492097168E1
3.482344463E1,2.616558838E-1,4.370611267E0,1.480960327E1
3.483337463E1,4.177812195E-1,4.297563171E0,1.438867859E1
3.484330463E1,5.363346863E-1,4.282294922E0,1.413360901E1
3.485323463E1,5.104385376E-1,4.404141541E0,1.429212936E1
3.486316463E1,4.590953064E-1,4.420457611E0,1.481184860E1
3.487309562E1,3.544628906E-1,4.254901886E0,1.518831573E1
3.488302563E1,1.565744019E-1,3.947890320E0,1.490405685E1
3.489295562E1,-3.382965088E-2,3.544479218E0,1.395128815E1
3.490288563E1,-2.324665833E-1,3.204236755E0,1.271575745E1
3.491281562E1,-4.010160828E-1,3.010240173E0,1.173963730E1
3.492274563E1,-2.978805542E-1,2.834355927E0,1.097861984E1
3.493267562E1,-2.429447937E-1,2.663261719E0,1.031085846E1
3.494260563E1,-3.939807129E-1,2.572400665E0,9.692494354E0
3.495253662E1,-6.068380737E-1,2.470013580E0,9.231153717E0
3.496246663E1,-7.533833313E-1,2.289788361E0,8.984766083E0
3.497239662E1,-8.985813904E-1,2.101479950E0,8.931027832E0
3.498232663E1,-1.027014313E0,1.971849518E0,9.015601959E0
3.499225662E1,-1.095571747E0,1.786385193E0,9.061257019E0
3.500218663E1,-1.105900269E0,1.578467560E0,8.964109039E0
3.501211662E1,-1.099313965E0,1.389261017E0,8.728199615E0
3.502204663E1,-1.052461395E0,1.251697083E0,8.403824158E0
3.503197662E1,-9.174421692E-1,1.208886108E0,8.095764771E0
3.504190763E1,-7.012916565E-1,1.219963074E0,7.767048340E0
3.505183762E1,-4.599934387E-1,1.287772064E0,7.431895294E0
3.506176763E1,-2.532733154E-1,1.344055023E0,7.060667267E0
3.507169762E1,-1.249900818E-1,1.360071716E0,6.596332855E0
3.508162763E1,-7.095245361E-2,1.373843079E0,6.090684357E0
3.509155762E1,-1.413061523E-1,1.368903351E0,5.541177063E0
3.510148763E1,-2.104623413E-1,1.349593506E0,5.066663818E0
3.511141762E1,-2.571652222E-1,1.340013428E0,4.612508240E0
3.512134863E1,-3.201841736E-1,1.359622650E0,4.316274261E0
3.513127862E1,-3.652404785E-1,1.429377594E0,4.099524994E0
3.514120863E1,-4.775070190E-1,1.543290710E0,4.034560089E0
3.515113825E1,-6.093827820E-1,1.706601105E0,4.042493591E0
3.516106825E1,-6.765930176E-1,1.878443756E0,4.141886902E0
3.517099825E1,-6.941065979E-1,2.001038818E0,4.326303406E0
3.518092825E1,-7.557783508E-1,2.115550690E0,4.560566254E0
3.519085825E1,-8.113128662E-1,2.169738007E0,4.880600739E0
3.520078825E1,-7.312294006E-1,2.204465790E0,5.340743866E0
3.521071925E1,-6.279441833E-1,2.325264587E0,5.948629761E0
3.522064925E1,-5.632786560E-1,2.494861908E0,6.649921417E0
3.523057925E1,-5.456153870E-1,2.687660980E0,7.452402649E0
3.524050925E1,-4.357438660E-1,2.853965149E0,8.285869446E0
3.525043925E1,-1.281335449E-1,3.009192352E0,9.239835663E0
3.526036925E1,1.811233521E-1,3.204236755E0,1.033211426E1
3.527029925E1,3.119512939E-1,3.382965088E0,1.147768204E1
3.528022925E1,3.761677551E-1,3.438948669E0,1.254915390E1
3.529016025E1,4.644841003E-1,3.384162598E0,1.335687424E1
3.530009025E1,5.894741821E-1,3.313210144E0,1.379336655E1
3.531002025E1,7.641609192E-1,3.258573761E0,1.388213196E1
3.531995025E1,9.223818970E-1,3.241359558E0,1.367945343E1
3.532988025E1,9.129515076E-1,3.385210419E0,1.333442093E1
3.533981025E1,8.566685486E-1,3.759132843E0,1.303040314E1
3.534974025E1,1.066232758E0,4.037553864E0,1.296783325E1
3.535967025E1,1.316661987E0,4.099375305E0,1.312246170E1
3.536960025E1,1.388362885E0,4.143533478E0,1.353455475E1
3.537953125E1,1.300495605E0,4.200415192E0,1.414094376E1
3.538946125E1,1.135089569E0,4.123475189E0,1.467518280E1
